"ID";"Populatie";"KenmerkenVanHuishoudens";"RegioS";"Perioden";"ParticuliereHuishoudens_1";"ParticuliereHuishoudensRelatief_2";"GemiddeldGestandaardiseerdInkomen_3";"MediaanGestandaardiseerdInkomen_4";"GemiddeldBesteedbaarInkomen_5";"MediaanBesteedbaarInkomen_6";"GestandaardiseerdInkomen1e10Groep_7";"GestandaardiseerdInkomen2e10Groep_8";"GestandaardiseerdInkomen3e10Groep_9";"GestandaardiseerdInkomen4e10Groep_10";"GestandaardiseerdInkomen5e10Groep_11";"GestandaardiseerdInkomen6e10Groep_12";"GestandaardiseerdInkomen7e10Groep_13";"GestandaardiseerdInkomen8e10Groep_14";"GestandaardiseerdInkomen9e10Groep_15";"GestandaardiseerdInkomen10e10Groep_16"
"62205";"1050010";"A025359";"PV26  ";"2011JJ00";"   114.1";"      21";"    25.7";"    21.7";"    31.5";"    26.1";"       3";"      11";"      16";"      13";"      11";"      10";"       9";"       9";"       9";"       9"
"62206";"1050010";"A025359";"PV26  ";"2012JJ00";"   119.7";"      21";"    26.6";"    22.4";"    32.7";"    27.0";"       3";"      10";"      15";"      13";"      11";"      10";"       9";"       9";"       9";"      10"
"62207";"1050010";"A025359";"PV26  ";"2013JJ00";"   124.4";"      22";"    26.5";"    22.6";"    32.6";"    27.2";"       3";"       9";"      16";"      14";"      11";"      10";"       9";"       9";"       9";"      10"
"62208";"1050010";"A025359";"PV26  ";"2014JJ00";"   127.6";"      22";"    28.0";"    23.2";"    34.6";"    28.0";"       3";"       9";"      16";"      14";"      11";"      10";"       9";"       9";"       9";"      10"
"62209";"1050010";"A025359";"PV26  ";"2015JJ00";"   132.1";"      23";"    27.6";"    23.5";"    33.9";"    28.2";"       3";"       8";"      16";"      14";"      11";"      10";"       9";"       9";"       9";"       9"
"62210";"1050010";"A025359";"PV26  ";"2016JJ00";"   135.9";"      23";"    28.1";"    24.1";"    34.7";"    28.8";"       4";"       9";"      16";"      14";"      11";"      10";"       9";"       9";"       8";"       9"
"62211";"1050010";"A025359";"PV26  ";"2017JJ00";"   139.8";"      24";"    29.3";"    24.6";"    36.3";"    29.4";"       4";"       9";"      16";"      14";"      11";"      10";"      10";"       9";"       8";"       9"
"62212";"1050010";"A025359";"PV26  ";"2018JJ00";"   143.3";"      24";"    29.1";"    24.9";"    36.3";"    30.0";"       4";"      10";"      16";"      13";"      12";"      10";"      10";"       9";"       8";"       8"
"62213";"1050010";"A025359";"PV26  ";"2019JJ00";"   147.1";"      25";"    31.3";"    26.1";"    39.2";"    31.4";"       4";"      10";"      16";"      13";"      11";"      10";"      10";"       9";"       8";"       8"
"62214";"1050010";"A025359";"PV26  ";"2020JJ00";"   150.6";"      25";"    31.5";"    27.0";"    39.6";"    32.5";"       5";"      10";"      16";"      13";"      11";"      10";"      10";"       9";"       8";"       8"
"62215";"1050010";"A025359";"PV26  ";"2021JJ00";"   153.7";"      25";"    32.3";"    28.1";"    40.3";"    33.7";"       4";"      11";"      16";"      13";"      12";"      10";"      10";"       9";"       8";"       7"
"62216";"1050010";"A025359";"PV26  ";"2022JJ00";"   157.1";"      26";"    34.2";"    29.5";"    42.7";"    35.4";"       5";"      11";"      16";"      13";"      12";"      10";"      10";"       9";"       7";"       7"
"62217";"1050010";"A025359";"PV26  ";"2023JJ00";"   160.7";"      26";"    37.6";"    31.9";"    47.0";"    38.1";"       5";"      11";"      16";"      13";"      12";"      10";"      10";"       9";"       7";"       7"
"62218";"1050010";"A025359";"PV27  ";"2011JJ00";"   267.9";"      21";"    24.5";"    20.6";"    29.7";"    24.6";"       5";"      14";"      17";"      14";"      11";"      10";"       8";"       8";"       7";"       8"
"62219";"1050010";"A025359";"PV27  ";"2012JJ00";"   280.6";"      22";"    25.5";"    21.2";"    30.9";"    25.4";"       4";"      13";"      16";"      14";"      11";"      10";"       9";"       8";"       8";"       9"
"62220";"1050010";"A025359";"PV27  ";"2013JJ00";"   291.8";"      23";"    25.4";"    21.3";"    30.9";"    25.5";"       4";"      12";"      16";"      14";"      11";"      10";"       9";"       8";"       7";"       8"
"62221";"1050010";"A025359";"PV27  ";"2014JJ00";"   299.4";"      23";"    27.1";"    22.0";"    33.0";"    26.3";"       4";"      11";"      16";"      15";"      11";"      10";"       8";"       8";"       7";"       8"
"62222";"1050010";"A025359";"PV27  ";"2015JJ00";"   309.8";"      24";"    26.5";"    22.3";"    32.2";"    26.5";"       4";"      11";"      17";"      15";"      11";"      10";"       9";"       8";"       7";"       8"
"62223";"1050010";"A025359";"PV27  ";"2016JJ00";"   318.1";"      24";"    27.1";"    22.7";"    33.0";"    26.9";"       5";"      12";"      17";"      14";"      11";"      10";"       8";"       8";"       7";"       8"
"62224";"1050010";"A025359";"PV27  ";"2017JJ00";"   326.2";"      25";"    28.1";"    23.2";"    34.3";"    27.4";"       5";"      12";"      17";"      14";"      11";"      10";"       9";"       8";"       7";"       7"
"62225";"1050010";"A025359";"PV27  ";"2018JJ00";"   333.8";"      25";"    27.9";"    23.5";"    34.5";"    28.0";"       5";"      12";"      17";"      14";"      11";"      10";"       9";"       8";"       7";"       7"
"62226";"1050010";"A025359";"PV27  ";"2019JJ00";"   341.4";"      25";"    30.0";"    24.6";"    37.1";"    29.4";"       5";"      13";"      17";"      14";"      11";"      10";"       8";"       8";"       7";"       7"
"62227";"1050010";"A025359";"PV27  ";"2020JJ00";"   348.9";"      26";"    29.8";"    25.4";"    36.9";"    30.3";"       6";"      13";"      17";"      14";"      11";"      10";"       9";"       8";"       6";"       7"
"62228";"1050010";"A025359";"PV27  ";"2021JJ00";"   355.7";"      26";"    30.9";"    26.4";"    38.2";"    31.3";"       6";"      14";"      17";"      13";"      11";"      10";"       9";"       8";"       6";"       7"
"62229";"1050010";"A025359";"PV27  ";"2022JJ00";"   363.0";"      26";"    32.7";"    27.8";"    40.4";"    32.8";"       6";"      14";"      17";"      13";"      11";"      10";"       9";"       7";"       6";"       6"
"62230";"1050010";"A025359";"PV27  ";"2023JJ00";"   370.6";"      26";"    35.7";"    30.0";"    44.0";"    35.5";"       7";"      14";"      17";"      13";"      11";"      10";"       9";"       7";"       6";"       7"
"62231";"1050010";"A025359";"PV28  ";"2011JJ00";"   351.5";"      22";"    23.8";"    19.8";"    28.9";"    23.9";"       4";"      14";"      19";"      14";"      10";"       9";"       8";"       7";"       7";"       7"
"62232";"1050010";"A025359";"PV28  ";"2012JJ00";"   367.6";"      23";"    24.6";"    20.5";"    29.9";"    24.6";"       4";"      13";"      19";"      15";"      10";"       9";"       8";"       8";"       7";"       8"
"62233";"1050010";"A025359";"PV28  ";"2013JJ00";"   380.6";"      24";"    24.6";"    20.5";"    30.0";"    24.7";"       4";"      12";"      19";"      15";"      11";"       9";"       8";"       8";"       7";"       7"
"62234";"1050010";"A025359";"PV28  ";"2014JJ00";"   389.2";"      24";"    25.9";"    21.1";"    31.7";"    25.5";"       4";"      12";"      19";"      15";"      11";"       9";"       8";"       8";"       7";"       7"
"62235";"1050010";"A025359";"PV28  ";"2015JJ00";"   400.9";"      25";"    25.5";"    21.4";"    31.1";"    25.7";"       4";"      12";"      19";"      16";"      11";"      10";"       8";"       8";"       7";"       7"
"62236";"1050010";"A025359";"PV28  ";"2016JJ00";"   410.8";"      25";"    26.0";"    21.9";"    31.8";"    26.2";"       4";"      12";"      20";"      15";"      11";"       9";"       8";"       7";"       6";"       7"
"62237";"1050010";"A025359";"PV28  ";"2017JJ00";"   420.6";"      26";"    27.1";"    22.3";"    33.2";"    26.7";"       5";"      13";"      20";"      14";"      11";"       9";"       8";"       7";"       6";"       6"
"62238";"1050010";"A025359";"PV28  ";"2018JJ00";"   429.4";"      26";"    27.0";"    22.8";"    33.4";"    27.3";"       5";"      13";"      19";"      14";"      11";"       9";"       8";"       7";"       6";"       6"
"62239";"1050010";"A025359";"PV28  ";"2019JJ00";"   438.6";"      26";"    29.1";"    23.9";"    36.3";"    28.7";"       5";"      14";"      19";"      14";"      11";"       9";"       8";"       8";"       6";"       6"
"62240";"1050010";"A025359";"PV28  ";"2020JJ00";"   447.1";"      26";"    29.1";"    24.7";"    36.4";"    29.7";"       6";"      14";"      19";"      14";"      11";"       9";"       8";"       7";"       6";"       6"
"62241";"1050010";"A025359";"PV28  ";"2021JJ00";"   455.6";"      27";"    30.1";"    25.7";"    37.5";"    30.7";"       5";"      15";"      19";"      13";"      11";"       9";"       8";"       7";"       6";"       6"
"62242";"1050010";"A025359";"PV28  ";"2022JJ00";"   464.2";"      27";"    32.0";"    27.1";"    39.8";"    32.2";"       6";"      15";"      19";"      13";"      11";"       9";"       8";"       7";"       6";"       6"
"62243";"1050010";"A025359";"PV28  ";"2023JJ00";"   473.1";"      27";"    34.9";"    29.5";"    43.5";"    35.0";"       6";"      15";"      19";"      13";"      11";"       9";"       9";"       7";"       6";"       6"
"62244";"1050010";"A025359";"PV29  ";"2011JJ00";"    47.5";"      28";"    23.4";"    20.6";"    28.8";"    25.1";"       4";"      12";"      17";"      16";"      12";"      10";"       9";"       8";"       6";"       5"
"62245";"1050010";"A025359";"PV29  ";"2012JJ00";"    49.3";"      29";"    24.1";"    21.3";"    29.7";"    26.0";"       3";"      10";"      16";"      16";"      13";"      11";"       9";"       8";"       7";"       6"
"62246";"1050010";"A025359";"PV29  ";"2013JJ00";"    51.0";"      30";"    24.2";"    21.4";"    29.9";"    26.1";"       3";"      10";"      17";"      17";"      13";"      11";"       9";"       8";"       7";"       6"
"62247";"1050010";"A025359";"PV29  ";"2014JJ00";"    52.1";"      31";"    25.5";"    22.0";"    31.5";"    26.9";"       3";"       9";"      17";"      17";"      14";"      11";"       9";"       9";"       7";"       5"
"62248";"1050010";"A025359";"PV29  ";"2015JJ00";"    53.4";"      31";"    25.1";"    22.2";"    31.0";"    27.1";"       3";"       9";"      17";"      17";"      14";"      11";"       9";"       8";"       7";"       5"
"62249";"1050010";"A025359";"PV29  ";"2016JJ00";"    54.5";"      32";"    25.6";"    22.6";"    31.5";"    27.5";"       4";"      10";"      18";"      17";"      14";"      10";"       9";"       8";"       6";"       5"
"62250";"1050010";"A025359";"PV29  ";"2017JJ00";"    55.6";"      32";"    26.4";"    23.0";"    32.6";"    28.0";"       4";"      10";"      18";"      16";"      14";"      10";"       9";"       8";"       5";"       5"
"62251";"1050010";"A025359";"PV29  ";"2018JJ00";"    56.4";"      33";"    26.5";"    23.3";"    33.1";"    28.6";"       5";"      11";"      18";"      16";"      13";"      11";"       9";"       7";"       5";"       5"
"62252";"1050010";"A025359";"PV29  ";"2019JJ00";"    57.7";"      33";"    28.2";"    24.4";"    35.4";"    30.0";"       5";"      11";"      18";"      16";"      13";"      10";"       9";"       8";"       6";"       5"
"62253";"1050010";"A025359";"PV29  ";"2020JJ00";"    58.8";"      34";"    28.1";"    25.1";"    35.3";"    30.9";"       5";"      11";"      18";"      16";"      13";"      10";"       9";"       7";"       5";"       4"
"62254";"1050010";"A025359";"PV29  ";"2021JJ00";"    60.0";"      34";"    29.5";"    26.2";"    36.8";"    32.2";"       5";"      12";"      18";"      16";"      13";"      10";"       9";"       7";"       5";"       4"
"62255";"1050010";"A025359";"PV29  ";"2022JJ00";"    60.8";"      34";"    31.1";"    27.5";"    38.8";"    33.6";"       5";"      12";"      18";"      17";"      13";"      11";"       9";"       7";"       5";"       4"
"62256";"1050010";"A025359";"PV29  ";"2023JJ00";"    61.9";"      34";"    33.7";"    29.7";"    42.1";"    36.3";"       5";"      12";"      18";"      16";"      13";"      11";"       9";"       7";"       5";"       4"
"62257";"1050010";"A025359";"PV30  ";"2011JJ00";"   254.8";"      24";"    23.7";"    20.6";"    29.3";"    25.1";"       3";"      13";"      18";"      15";"      12";"      10";"       9";"       8";"       7";"       6"
"62258";"1050010";"A025359";"PV30  ";"2012JJ00";"   265.3";"      25";"    24.4";"    21.1";"    30.2";"    25.8";"       3";"      11";"      17";"      15";"      12";"      10";"       9";"       8";"       7";"       7"
"62259";"1050010";"A025359";"PV30  ";"2013JJ00";"   276.0";"      26";"    24.4";"    21.3";"    30.2";"    26.0";"       3";"      11";"      18";"      15";"      13";"      11";"       9";"       8";"       7";"       6"
"62260";"1050010";"A025359";"PV30  ";"2014JJ00";"   282.9";"      26";"    25.7";"    22.0";"    31.9";"    26.9";"       3";"      10";"      18";"      15";"      13";"      11";"       9";"       8";"       7";"       6"
"62261";"1050010";"A025359";"PV30  ";"2015JJ00";"   293.2";"      27";"    25.2";"    22.2";"    31.2";"    27.1";"       3";"      10";"      18";"      16";"      13";"      11";"       9";"       8";"       7";"       6"
"62262";"1050010";"A025359";"PV30  ";"2016JJ00";"   301.3";"      27";"    25.9";"    22.7";"    32.1";"    27.6";"       4";"      10";"      18";"      16";"      13";"      10";"       9";"       8";"       6";"       6"
"62263";"1050010";"A025359";"PV30  ";"2017JJ00";"   310.6";"      28";"    27.3";"    23.1";"    33.7";"    28.1";"       4";"      10";"      18";"      15";"      13";"      10";"       9";"       8";"       6";"       5"
"62264";"1050010";"A025359";"PV30  ";"2018JJ00";"   317.0";"      28";"    26.9";"    23.5";"    33.8";"    28.8";"       4";"      11";"      18";"      15";"      13";"      10";"       9";"       8";"       6";"       5"
"62265";"1050010";"A025359";"PV30  ";"2019JJ00";"   324.1";"      29";"    28.9";"    24.6";"    36.3";"    30.1";"       4";"      12";"      18";"      15";"      13";"      10";"       9";"       8";"       6";"       5"
"62266";"1050010";"A025359";"PV30  ";"2020JJ00";"   331.1";"      29";"    28.9";"    25.3";"    36.5";"    31.1";"       5";"      12";"      18";"      15";"      13";"      10";"       9";"       8";"       6";"       5"
"62267";"1050010";"A025359";"PV30  ";"2021JJ00";"   337.4";"      29";"    29.9";"    26.4";"    37.6";"    32.3";"       4";"      13";"      18";"      15";"      13";"      10";"       9";"       7";"       6";"       5"
"62268";"1050010";"A025359";"PV30  ";"2022JJ00";"   344.1";"      29";"    31.6";"    27.7";"    39.7";"    33.8";"       5";"      13";"      18";"      16";"      13";"      10";"       9";"       7";"       5";"       5"
"62269";"1050010";"A025359";"PV30  ";"2023JJ00";"   351.4";"      30";"    34.4";"    29.9";"    43.3";"    36.5";"       5";"      13";"      18";"      15";"      13";"      10";"       9";"       7";"       5";"       5"
"62270";"1050010";"A025359";"PV31  ";"2011JJ00";"   134.9";"      27";"    22.7";"    20.1";"    28.0";"    24.6";"       3";"      12";"      19";"      17";"      13";"      10";"       9";"       7";"       6";"       4"
"62271";"1050010";"A025359";"PV31  ";"2012JJ00";"   139.7";"      28";"    23.2";"    20.6";"    28.6";"    25.1";"       3";"      11";"      18";"      17";"      13";"      10";"       9";"       8";"       6";"       5"
"62272";"1050010";"A025359";"PV31  ";"2013JJ00";"   144.3";"      28";"    23.3";"    20.7";"    28.7";"    25.3";"       3";"      10";"      18";"      17";"      14";"      11";"       9";"       7";"       6";"       4"
"62273";"1050010";"A025359";"PV31  ";"2014JJ00";"   147.8";"      29";"    24.3";"    21.3";"    30.0";"    26.0";"       3";"      10";"      19";"      18";"      14";"      11";"       9";"       7";"       6";"       4"
"62274";"1050010";"A025359";"PV31  ";"2015JJ00";"   152.5";"      30";"    24.2";"    21.6";"    29.8";"    26.2";"       3";"       9";"      19";"      18";"      14";"      11";"       9";"       7";"       5";"       4"
