"ID";"Geslacht";"Leeftijd";"RegioS";"Perioden";"TotaalPersonenInHuishoudens_1";"TotaalInParticuliereHuishoudens_2";"ThuiswonendKind_3";"Alleenstaand_4";"TotaalSamenwonendePersonen_5";"PartnerInNietGehuwdPaarZonderKi_6";"PartnerInGehuwdPaarZonderKinderen_7";"PartnerInNietGehuwdPaarMetKinderen_8";"PartnerInGehuwdPaarMetKinderen_9";"OuderInEenouderhuishouden_10";"OverigLidHuishouden_11";"PersonenInInstitutioneleHuishoudens_12"
"927209";"4000   ";"71400";"PV31  ";"2009JJ00";"   30644";"   30326";"      13";"    7754";"   21505";"     993";"   19195";"      30";"    1287";"     536";"     518";"     318"
"927210";"4000   ";"71400";"PV31  ";"2010JJ00";"   31106";"   30793";"      15";"    7688";"   22085";"    1015";"   19739";"      38";"    1293";"     520";"     485";"     313"
"927211";"4000   ";"71400";"PV31  ";"2011JJ00";"   31950";"   31653";"      34";"    7821";"   22834";"    1009";"   20444";"      47";"    1334";"     551";"     413";"     297"
"927212";"4000   ";"71400";"PV31  ";"2012JJ00";"   33914";"   33591";"      32";"    8112";"   24444";"    1075";"   21986";"      55";"    1328";"     554";"     449";"     323"
"927213";"4000   ";"71400";"PV31  ";"2013JJ00";"   35696";"   35372";"      35";"    8465";"   25831";"    1172";"   23213";"      41";"    1405";"     623";"     418";"     324"
"927214";"4000   ";"71400";"PV31  ";"2014JJ00";"   36953";"   36553";"      30";"    8695";"   26810";"    1243";"   24065";"      51";"    1451";"     582";"     436";"     400"
"927215";"4000   ";"71400";"PV31  ";"2015JJ00";"   38293";"   37884";"      27";"    9026";"   27771";"    1345";"   24837";"      52";"    1537";"     602";"     458";"     409"
"927216";"4000   ";"71400";"PV31  ";"2016JJ00";"   38957";"   38527";"      26";"    9161";"   28271";"    1480";"   25249";"      48";"    1494";"     619";"     450";"     430"
"927217";"4000   ";"71400";"PV31  ";"2017JJ00";"   38701";"   38313";"      30";"    9079";"   28148";"    1550";"   25033";"      83";"    1482";"     616";"     440";"     388"
"927218";"4000   ";"71400";"PV31  ";"2018JJ00";"   38689";"   38291";"      31";"    9048";"   28134";"    1640";"   24839";"      89";"    1566";"     627";"     451";"     398"
"927219";"4000   ";"71400";"PV31  ";"2019JJ00";"   39060";"   38663";"      34";"    9186";"   28308";"    1749";"   24825";"      86";"    1648";"     686";"     449";"     397"
"927220";"4000   ";"71400";"PV31  ";"2020JJ00";"   39025";"   38625";"      33";"    9221";"   28164";"    1828";"   24494";"     102";"    1740";"     722";"     485";"     400"
"927221";"4000   ";"71400";"PV31  ";"2021JJ00";"   39374";"   38931";"      36";"    9409";"   28292";"    1930";"   24469";"     123";"    1770";"     729";"     465";"     443"
"927222";"4000   ";"71400";"PV31  ";"2022JJ00";"   39941";"   39501";"      37";"    9671";"   28538";"    2111";"   24520";"     123";"    1784";"     762";"     493";"     440"
"927223";"4000   ";"71400";"PV31  ";"2023JJ00";"   40108";"   39662";"      36";"    9773";"   28554";"    2190";"   24340";"     128";"    1896";"     800";"     499";"     446"
"927224";"4000   ";"71400";"PV31  ";"2024JJ00";"   40633";"   40194";"      39";"    9781";"   28993";"    2367";"   24443";"     147";"    2036";"     850";"     531";"     439"
"943350";"4000   ";"71500";"NL01  ";"2000JJ00";"  307985";"  301012";"      82";"  124925";"  158456";"    7858";"  140697";"     210";"    9691";"    9405";"    8144";"    6973"
"943351";"4000   ";"71500";"NL01  ";"2001JJ00";"  310380";"  303651";"      75";"  124715";"  161615";"    7793";"  143774";"     229";"    9819";"    9216";"    8030";"    6729"
"943352";"4000   ";"71500";"NL01  ";"2002JJ00";"  311689";"  305284";"      77";"  124212";"  164138";"    7642";"  146627";"     221";"    9648";"    9008";"    7849";"    6405"
"943353";"4000   ";"71500";"NL01  ";"2003JJ00";"  314569";"  308349";"      70";"  124179";"  167531";"    7734";"  150072";"     211";"    9514";"    8880";"    7689";"    6220"
"943354";"4000   ";"71500";"NL01  ";"2004JJ00";"  313725";"  307637";"      60";"  122652";"  168993";"    7754";"  151670";"     218";"    9351";"    8477";"    7455";"    6088"
"943355";"4000   ";"71500";"NL01  ";"2005JJ00";"  314297";"  308459";"      60";"  121344";"  171711";"    8004";"  154079";"     243";"    9385";"    8143";"    7201";"    5838"
"943356";"4000   ";"71500";"NL01  ";"2006JJ00";"  313026";"  307509";"      47";"  119668";"  173185";"    7891";"  156023";"     201";"    9070";"    7730";"    6879";"    5517"
"943357";"4000   ";"71500";"NL01  ";"2007JJ00";"  314133";"  308965";"      43";"  118426";"  176365";"    7923";"  159521";"     203";"    8718";"    7380";"    6751";"    5168"
"943358";"4000   ";"71500";"NL01  ";"2008JJ00";"  314518";"  309636";"      41";"  116588";"  179587";"    8123";"  162754";"     205";"    8505";"    6904";"    6516";"    4882"
"943359";"4000   ";"71500";"NL01  ";"2009JJ00";"  320194";"  315338";"      34";"  116623";"  185626";"    8401";"  168670";"     210";"    8345";"    6687";"    6368";"    4856"
"943360";"4000   ";"71500";"NL01  ";"2010JJ00";"  326684";"  321856";"      36";"  117537";"  191701";"    8750";"  174353";"     213";"    8385";"    6432";"    6150";"    4828"
